id,brand,model_id,year,transmission,fuelType,mileage,tax,mpg,engineSize,price
28080,2,33,2016,Manual,Diesel,32113,0,74.3,1.5,9499
21113,1,2,2017,Manual,Petrol,44596,150,48.7,2.0,12600
41996,3,37,2015,Semi-Auto,Petrol,62920,30,56.5,1.4,9730
54521,3,21,2016,Manual,Diesel,19000,30,62.8,2.0,13000
1561,0,56,2018,Semi-Auto,Petrol,23800,145,48.7,1.4,23990
12424,1,94,2013,Semi-Auto,Diesel,71522,300,38.2,3.0,15380
2884,0,55,2017,Manual,Petrol,6287,150,55.4,1.0,15991
818,0,57,2016,Semi-Auto,Diesel,38678,235,42.2,3.0,29998
6576,0,13,2019,Automatic,Diesel,5950,145,50.4,2.0,26450
26831,2,44,2019,Manual,Diesel,18612,145,47.9,2.0,21700
13032,1,6,2014,Semi-Auto,Diesel,60697,160,50.4,3.0,14798
3614,0,56,2016,Manual,Diesel,42299,30,61.4,2.0,13991
31123,2,28,2018,Manual,Petrol,4777,145,54.3,1.0,15000
22184,2,44,2017,Manual,Petrol,16300,160,45.6,1.5,12998
17248,1,4,2019,Automatic,Diesel,6071,145,53.3,3.0,32896
48242,3,53,2019,Manual,Petrol,11258,145,48.7,1.0,11980
9664,0,12,2014,Automatic,Diesel,83587,145,53.3,2.0,8999
4395,0,8,2016,Manual,Petrol,42221,30,55.4,1.4,11495
36925,2,33,2015,Manual,Diesel,34319,30,64.2,1.5,9500
23281,2,32,2019,Manual,Petrol,13246,145,58.9,1.0,13000
2049,0,11,2018,Manual,Diesel,40442,145,68.9,2.0,17990
36403,2,36,2019,Manual,Diesel,9193,145,55.4,2.0,21000
24248,2,44,2017,Automatic,Diesel,13128,145,54.3,2.0,18497
28232,2,33,2017,Manual,Diesel,21063,0,74.3,1.5,11499
53634,3,84,2016,Semi-Auto,Diesel,37295,125,58.9,2.0,17995
51048,3,81,2017,Semi-Auto,Diesel,50000,150,49.6,2.0,21850
28805,2,32,2017,Manual,Petrol,6805,0,65.7,1.0,10999
49482,3,53,2016,Manual,Petrol,24211,20,60.1,1.0,8200
5913,0,57,2017,Semi-Auto,Diesel,27923,145,56.5,2.0,25950
44077,3,37,2019,Manual,Diesel,9144,145,57.7,1.6,15399
2520,0,56,2017,Semi-Auto,Petrol,11307,145,47.9,1.4,18695
45781,3,52,2017,Manual,Petrol,21534,145,55.4,1.4,16495
19202,1,2,2014,Automatic,Diesel,94450,160,52.3,3.0,13000
10403,0,11,2019,Automatic,Diesel,16500,145,49.6,2.0,24350
33804,2,33,2019,Manual,Diesel,1232,150,61.4,1.5,17991
7146,0,56,2019,Manual,Diesel,1832,145,42.8,2.0,29995
11252,1,89,2016,Semi-Auto,Diesel,21621,145,55.4,2.0,19998
7592,0,57,2019,Automatic,Diesel,45,145,39.2,0.0,33390
30651,2,32,2015,Manual,Petrol,23050,0,65.7,1.0,7995
42967,3,37,2018,Semi-Auto,Petrol,19052,145,39.8,2.0,26990
48050,3,53,2018,Manual,Petrol,8972,145,64.2,1.0,11950
7051,0,56,2019,Manual,Diesel,1445,145,40.9,2.0,26500
16663,1,89,2019,Automatic,Petrol,6141,145,46.3,1.5,21850
35560,2,33,2015,Automatic,Petrol,9281,160,44.8,1.6,9657
7181,0,10,2019,Manual,Diesel,1809,145,49.6,1.6,18400
27974,2,20,2018,Manual,Petrol,1596,145,55.4,1.0,13999
4946,0,59,2019,Semi-Auto,Diesel,6000,145,32.8,3.0,76990
15052,1,1,2018,Semi-Auto,Petrol,11984,145,48.7,2.0,18791
967,0,11,2016,Manual,Diesel,30498,0,74.3,2.0,14998
7580,0,73,2017,Automatic,Diesel,20761,145,39.2,4.0,44444
5900,0,55,2019,Automatic,Diesel,5000,145,44.8,1.6,27990
42534,3,37,2019,Semi-Auto,Petrol,100,150,32.8,2.0,28800
5134,0,57,2020,Semi-Auto,Diesel,6000,145,37.2,2.0,44990
45697,3,52,2015,Manual,Diesel,106000,20,67.3,2.0,7793
36265,2,28,2017,Manual,Petrol,17453,125,53.3,1.0,9999
33824,2,29,2016,Manual,Diesel,29886,165,48.7,2.0,16991
22045,2,85,2019,Manual,Diesel,4605,145,61.4,1.5,19998
45503,3,52,2018,Semi-Auto,Diesel,17618,145,61.4,2.0,16590
48262,3,53,2016,Manual,Petrol,27419,20,60.1,1.0,9490
52543,3,74,2016,Manual,Diesel,39184,20,55.4,2.0,14490
31062,2,67,2017,Manual,Diesel,13406,145,56.5,2.0,17400
16855,1,2,2019,Semi-Auto,Petrol,7825,150,34.9,3.0,41990
41504,3,37,2016,Automatic,Diesel,21474,20,57.6,2.0,15157
33116,2,20,2016,Manual,Petrol,28889,30,55.4,1.0,9899
34967,2,28,2019,Manual,Petrol,4500,150,51.4,1.0,15980
33098,2,36,2019,Manual,Diesel,16764,145,55.4,2.0,24399
22010,2,32,2017,Manual,Diesel,4162,0,78.5,1.5,9795
40225,3,37,2015,Manual,Petrol,40020,145,47.1,2.0,15295
30636,2,32,2016,Manual,Petrol,28021,0,65.7,1.0,9995
18130,1,3,2016,Manual,Diesel,11834,125,57.6,2.0,17999
39751,3,79,2020,Manual,Petrol,2000,145,42.2,1.5,25500
36851,2,33,2015,Manual,Petrol,20498,20,61.4,1.0,9800
53382,3,17,2019,Semi-Auto,Petrol,3806,145,47.1,2.0,26840
33638,2,44,2019,Manual,Diesel,2644,150,39.2,2.0,21970
13773,1,1,2019,Semi-Auto,Petrol,2801,145,47.9,2.0,23290
37254,2,28,2014,Manual,Petrol,30817,125,53.3,1.0,8689
40451,3,37,2019,Semi-Auto,Diesel,9502,145,52.3,2.0,20450
19138,1,3,2016,Manual,Diesel,55802,30,62.8,2.0,15499
53842,3,84,2017,Automatic,Petrol,27208,145,51.4,1.4,18491
19279,1,1,2017,Automatic,Petrol,7861,30,55.4,1.5,14300
32569,2,44,2019,Automatic,Diesel,12603,145,38.7,2.0,23780
21685,2,33,2016,Semi-Auto,Petrol,15006,125,51.4,1.0,10998
27820,2,32,2016,Manual,Petrol,17021,125,54.3,1.2,7995
41254,3,37,2017,Manual,Petrol,32000,145,54.3,1.4,13495
23790,2,43,2017,Manual,Petrol,6073,145,57.7,1.2,7950
4935,0,57,2020,Semi-Auto,Petrol,4000,145,32.1,2.0,38500
17036,1,93,2020,Semi-Auto,Diesel,1500,145,37.7,3.0,57990
12926,1,2,2019,Semi-Auto,Diesel,8235,145,48.7,2.0,29990
49257,3,53,2012,Manual,Petrol,69471,145,47.9,1.4,5099
24900,2,32,2015,Manual,Petrol,14757,145,55.4,1.0,8491
47720,3,53,2018,Semi-Auto,Petrol,8823,145,45.6,1.0,13890
45119,3,52,2015,Semi-Auto,Diesel,41843,30,61.4,2.0,13698
13413,1,93,2019,Semi-Auto,Diesel,10776,145,37.7,3.0,44790
30495,2,33,2017,Manual,Petrol,19860,145,41.5,2.0,18499
34757,2,33,2017,Manual,Petrol,13081,150,41.5,2.0,17900
24515,2,32,2018,Manual,Petrol,6203,145,58.9,1.0,11995
41106,3,37,2014,Manual,Diesel,61958,20,67.3,2.0,12995
11728,1,3,2014,Manual,Petrol,27405,165,44.8,2.0,14450
11403,1,7,2019,Semi-Auto,Diesel,7903,145,38.2,3.0,67898
19133,1,89,2016,Manual,Diesel,32794,20,68.9,2.0,14999
24305,2,33,2014,Manual,Diesel,56557,20,67.3,1.6,6590
12654,1,3,2019,Semi-Auto,Petrol,6251,145,48.7,2.0,24780
18688,1,3,2015,Automatic,Diesel,30401,145,53.3,3.0,15700
34993,2,32,2009,Manual,Petrol,73000,150,49.6,1.2,3000
30298,2,32,2017,Manual,Petrol,34682,145,65.7,1.0,8995
49011,3,53,2016,Manual,Petrol,30077,145,47.0,1.8,13500
48227,3,53,2020,Manual,Petrol,3437,145,47.9,1.0,14990
1369,0,12,2017,Semi-Auto,Diesel,31286,125,60.1,3.0,23850
16622,1,2,2018,Semi-Auto,Diesel,13058,150,60.1,2.0,21500
50133,3,81,2017,Manual,Diesel,38329,165,50.4,2.0,16491
34397,2,86,2019,Automatic,Diesel,9750,145,31.7,2.0,25495
41250,3,37,2014,Manual,Petrol,40000,125,53.3,1.4,9995
42922,3,37,2016,Semi-Auto,Petrol,38349,0,65.7,1.0,13000
16063,1,3,2019,Semi-Auto,Diesel,100,145,65.7,2.0,27000
54252,3,82,2019,Semi-Auto,Diesel,5000,145,38.7,2.0,33790
14100,1,89,2019,Semi-Auto,Diesel,7164,150,60.1,2.0,25990
49069,3,53,2019,Manual,Petrol,10686,145,52.3,1.0,12999
46384,3,53,2017,Manual,Petrol,20991,150,60.1,1.0,10250
46208,3,78,2019,Manual,Diesel,6000,145,52.3,1.6,18450
3576,0,57,2016,Manual,Diesel,63117,200,47.9,2.0,18000
45512,3,52,2016,Manual,Diesel,26325,20,70.6,1.6,11950
42295,3,37,2019,Manual,Diesel,5000,145,57.7,1.6,17900
30657,2,32,2016,Manual,Petrol,1599,20,62.8,1.0,9994
19586,1,89,2013,Manual,Diesel,44013,160,51.4,2.0,9995
17370,1,0,2015,Semi-Auto,Petrol,13600,145,48.7,1.6,13832
25682,2,44,2016,Manual,Diesel,22015,125,60.1,2.0,14250
38403,2,33,2016,Manual,Diesel,40000,0,74.3,1.5,9595
52617,3,74,2017,Automatic,Diesel,34203,145,62.8,2.0,17000
5484,0,12,2019,Semi-Auto,Petrol,2000,145,37.7,2.0,34500
14670,1,4,2019,Automatic,Diesel,3774,145,65.7,2.0,32780
53819,3,84,2014,Manual,Diesel,27916,125,61.4,1.6,10295
4202,0,56,2019,Manual,Diesel,7500,145,42.8,2.0,28000
5519,0,56,2019,Manual,Petrol,1000,145,40.9,1.5,25000
46340,3,53,2020,Manual,Petrol,10,145,52.3,1.0,16990
26570,2,32,2017,Manual,Petrol,8173,0,65.7,1.0,9491
34789,2,44,2018,Automatic,Diesel,37239,145,58.9,1.5,13389
2091,0,56,2017,Semi-Auto,Petrol,38500,145,47.9,1.4,16250
41208,3,37,2020,Manual,Petrol,100,150,49.6,1.5,21965
23178,2,39,2016,Manual,Diesel,33000,30,64.2,1.5,11736
34304,2,50,2018,Automatic,Petrol,11171,150,38.2,2.0,19500
52971,3,83,2019,Automatic,Diesel,99,145,34.5,3.0,41995
20429,1,1,2016,Manual,Diesel,68940,30,64.2,2.0,11295
19552,1,91,2015,Manual,Diesel,105320,160,52.3,2.0,13000
45795,3,52,2018,Automatic,Petrol,6993,145,44.8,2.0,19299
47112,3,53,2016,Manual,Petrol,29653,20,60.1,1.2,9232
30811,2,67,2019,Manual,Diesel,13000,145,56.5,2.0,21495
32297,2,29,2017,Semi-Auto,Diesel,24558,200,47.9,2.0,23299
16569,1,6,2016,Semi-Auto,Diesel,15143,160,52.3,3.0,33995
37264,2,36,2018,Automatic,Diesel,28425,145,52.3,2.0,18290
41163,3,37,2016,Manual,Diesel,20011,20,67.3,2.0,16730
41012,3,37,2016,Manual,Petrol,17492,30,53.3,1.4,11950
2435,0,11,2020,Semi-Auto,Diesel,8500,145,40.4,3.0,43395
4586,0,57,2016,Semi-Auto,Diesel,27443,205,47.1,2.0,22991
25549,2,50,2017,Manual,Diesel,44456,30,65.7,2.0,11998
24969,2,42,2014,Manual,Petrol,13294,30,57.7,1.2,5698
4831,0,55,2019,Automatic,Petrol,6000,145,42.2,1.5,25490
41577,3,37,2018,Manual,Petrol,8139,145,57.6,1.5,16562
19131,1,89,2019,Manual,Petrol,5322,145,51.4,1.5,24899
29839,2,32,2017,Manual,Petrol,12000,145,65.7,1.0,9545
32309,2,32,2018,Manual,Petrol,27567,145,65.7,1.0,11299
38836,2,32,2018,Manual,Petrol,17311,150,65.7,1.0,11000
6764,0,56,2020,Semi-Auto,Petrol,1000,150,40.4,1.5,30990
34505,2,54,2019,Manual,Petrol,1451,145,50.4,1.0,20990
34100,2,32,2018,Manual,Petrol,9309,150,65.7,1.0,11000
3272,0,11,2017,Manual,Diesel,36008,150,67.3,2.0,16745
34482,2,33,2018,Manual,Petrol,16287,145,57.7,1.0,12499
18762,1,4,2015,Automatic,Diesel,76096,125,60.1,2.0,12899
7985,0,10,2016,Manual,Diesel,67277,0,74.3,1.6,10399
34381,2,32,2018,Manual,Petrol,5887,150,65.7,1.0,12250
35430,2,44,2019,Manual,Diesel,6741,145,47.9,2.0,18600
18824,1,97,2012,Manual,Petrol,49289,200,41.5,2.0,10199
23272,2,44,2016,Manual,Diesel,22775,145,54.3,2.0,14500
38759,2,33,2017,Manual,Petrol,23500,150,60.1,1.0,11000
24243,2,32,2017,Manual,Petrol,13369,125,54.3,1.2,8000
6020,0,11,2019,Automatic,Petrol,2142,145,39.2,2.0,25000
7108,0,56,2015,Manual,Petrol,36285,145,49.6,1.4,17450
18361,1,2,2017,Manual,Petrol,26000,125,52.3,1.5,12490
46119,3,78,2019,Manual,Petrol,5560,145,47.9,1.0,17290
52202,3,88,2020,Manual,Petrol,100,145,54.3,1.0,12250
30185,2,32,2015,Manual,Petrol,19784,125,54.3,1.2,6800
32075,2,32,2018,Manual,Petrol,11887,145,58.9,1.0,13000
32028,2,32,2017,Manual,Petrol,14773,0,65.7,1.0,10050
16447,1,2,2017,Manual,Petrol,28700,150,47.9,2.0,16995
18179,1,4,2010,Automatic,Diesel,105000,235,43.5,3.0,9250
2573,0,10,2017,Semi-Auto,Diesel,36355,30,61.4,2.0,19995
9325,0,8,2016,Manual,Petrol,42500,0,67.3,1.0,10290
53318,3,17,2019,Semi-Auto,Diesel,5021,145,44.1,2.0,29995
32483,2,32,2017,Manual,Petrol,21475,150,65.7,1.0,9990
11417,1,5,2016,Automatic,Diesel,37868,160,51.4,3.0,18737
4545,0,55,2017,Manual,Petrol,22698,145,52.3,1.4,18250
8825,0,8,2016,Manual,Petrol,41816,0,67.3,1.0,10500
9053,0,12,2015,Automatic,Diesel,47881,145,56.5,2.0,16999
25872,2,32,2017,Manual,Petrol,25082,145,64.2,1.1,9450
27623,2,32,2017,Manual,Petrol,22732,125,54.3,1.2,7295
42990,3,37,2015,Manual,Petrol,40674,200,39.8,2.0,17290
18239,1,3,2016,Automatic,Diesel,57000,30,65.7,2.0,14250
36585,2,39,2016,Automatic,Diesel,13642,30,58.9,1.5,10500
5440,0,57,2018,Semi-Auto,Petrol,62349,145,40.9,2.0,24582
25373,2,33,2017,Manual,Petrol,33274,145,60.1,1.0,10497
11149,1,90,2018,Semi-Auto,Diesel,7100,150,61.4,2.0,24490
50567,3,81,2019,Semi-Auto,Diesel,5078,145,40.4,2.0,26780
31846,2,32,2019,Manual,Petrol,10071,145,60.1,1.0,14550
54074,3,38,2019,Manual,Diesel,1700,145,53.3,1.6,20995
13955,1,0,2016,Semi-Auto,Petrol,11538,200,39.8,3.0,18990
21384,1,93,2015,Automatic,Diesel,47000,200,47.1,3.0,26495
31381,2,32,2018,Manual,Diesel,13510,145,60.1,1.5,12995
7677,0,56,2020,Automatic,Petrol,1500,145,31.4,0.0,33444
20290,1,93,2013,Automatic,Diesel,76000,300,37.7,3.0,15995
53184,3,83,2015,Semi-Auto,Diesel,38500,235,42.8,3.0,19999
38162,2,42,2013,Manual,Petrol,69000,30,57.7,1.2,2975
8126,0,10,2018,Manual,Diesel,19811,145,70.6,1.6,13999
56,0,10,2015,Automatic,Petrol,56291,200,42.8,1.8,15000
36720,2,33,2017,Manual,Petrol,23815,145,41.5,2.0,15289
47696,3,53,2017,Automatic,Petrol,24548,145,60.1,1.2,11390
41595,3,37,2018,Manual,Diesel,10934,150,60.1,2.0,20995
25678,2,18,2014,Semi-Auto,Petrol,34732,160,44.1,1.6,7000
48125,3,53,2019,Manual,Petrol,2500,145,52.3,1.0,16000
19414,1,2,2017,Automatic,Other,50000,0,134.5,2.0,16600
2703,0,8,2020,Manual,Petrol,3265,145,47.9,1.0,20990
45513,3,52,2015,Manual,Diesel,50961,20,70.6,1.6,9000
16442,1,90,2018,Semi-Auto,Petrol,16708,150,38.7,2.0,22111
26309,2,44,2019,Manual,Diesel,10974,145,38.2,2.0,17500
37964,2,33,2009,Manual,Diesel,109000,145,53.3,1.8,2995
49826,3,81,2016,Manual,Diesel,29823,150,53.3,2.0,15995
25123,2,33,2017,Manual,Petrol,15725,20,60.1,1.0,10891
9919,0,13,2013,Manual,Diesel,69550,125,57.6,2.0,10299
16311,1,94,2019,Automatic,Diesel,10231,145,44.8,3.0,42888
13559,1,93,2018,Semi-Auto,Diesel,5321,145,36.7,3.0,44990
30485,2,20,2017,Manual,Petrol,14661,160,44.1,1.6,11000
21504,2,33,2019,Manual,Petrol,8131,145,58.9,1.0,14495
43604,3,37,2015,Manual,Petrol,34231,200,39.8,2.0,18795
36640,2,32,2018,Manual,Petrol,29463,150,62.8,1.0,11250
27258,2,32,2019,Manual,Petrol,974,145,60.1,1.0,15411
25344,2,32,2018,Manual,Petrol,16601,145,60.1,1.0,14497
51643,3,88,2014,Manual,Petrol,44049,20,62.8,1.0,4298
53878,3,38,2019,Automatic,Petrol,2722,145,45.6,1.5,19290
16792,1,1,2019,Manual,Petrol,5587,145,52.3,1.5,21980
17065,1,2,2019,Semi-Auto,Diesel,2000,145,60.1,2.0,26405
12661,1,4,2017,Semi-Auto,Petrol,43169,145,48.7,2.0,18980
7573,0,12,2019,Automatic,Petrol,14649,145,39.8,2.0,25871
18362,1,0,2015,Manual,Petrol,35000,125,50.4,1.6,9490
11855,1,3,2016,Semi-Auto,Diesel,21972,30,65.7,2.0,19881
31630,2,32,2018,Manual,Petrol,17373,145,56.5,1.0,11180
44680,3,37,2016,Manual,Diesel,30718,20,67.3,2.0,14699
14525,1,1,2020,Semi-Auto,Diesel,10,145,53.3,2.0,21480
44030,3,37,2017,Manual,Diesel,13905,145,60.1,2.0,18678
20633,1,91,2017,Automatic,Diesel,55780,150,54.3,2.0,19980
11465,1,4,2016,Semi-Auto,Diesel,45356,160,51.4,3.0,18385
15400,1,91,2018,Semi-Auto,Diesel,4813,145,54.3,2.0,30980
597,0,10,2018,Manual,Diesel,8545,145,53.3,1.6,21495
22710,2,32,2018,Manual,Petrol,17672,145,65.7,1.0,10298
51435,3,75,2019,Semi-Auto,Diesel,13461,145,42.2,2.0,21450
44731,3,37,2017,Manual,Petrol,9030,150,54.3,1.4,14500
31963,2,33,2019,Manual,Petrol,10889,145,58.9,1.0,14390
30789,2,33,2015,Semi-Auto,Diesel,18230,20,67.3,1.5,10495
8880,0,10,2015,Manual,Diesel,108950,20,68.9,2.0,7295
10181,0,10,2008,Manual,Petrol,82000,235,38.7,1.8,3490
11786,1,91,2015,Semi-Auto,Diesel,34104,145,54.3,2.0,20898
41903,3,37,2014,Manual,Diesel,50618,20,67.3,2.0,12340
25783,2,32,2016,Manual,Petrol,15143,0,65.7,1.0,10200
12189,1,91,2019,Semi-Auto,Diesel,4999,145,54.3,2.0,33313
51083,3,81,2015,Automatic,Diesel,41664,200,47.7,2.0,11985
29164,2,32,2018,Manual,Petrol,15261,145,65.7,1.0,10797
1677,0,11,2013,Semi-Auto,Diesel,51000,150,53.3,2.0,12495
20918,1,2,2017,Automatic,Petrol,27288,150,46.3,2.0,17300
29300,2,32,2019,Manual,Petrol,7781,150,55.4,1.1,11591
52474,3,74,2016,Manual,Petrol,30989,145,46.3,2.0,14750
25117,2,33,2017,Manual,Petrol,5178,20,61.4,1.0,11491
43450,3,37,2019,Manual,Petrol,12033,145,49.6,1.0,15494
42036,3,37,2018,Manual,Diesel,37468,145,61.4,1.6,13100
10736,1,2,2017,Manual,Petrol,22763,145,48.7,2.0,13600
54151,3,16,2016,Automatic,Diesel,29500,265,35.3,2.0,22794
13749,1,93,2016,Automatic,Diesel,33541,200,47.1,3.0,29570
12565,1,3,2018,Semi-Auto,Diesel,18392,150,65.7,2.0,20998
15575,1,3,2020,Semi-Auto,Diesel,1501,145,58.9,2.0,37995
6586,0,12,2017,Semi-Auto,Diesel,34425,145,70.6,2.0,18400
45066,3,52,2019,Semi-Auto,Diesel,10,145,53.3,2.0,24498
12791,1,4,2019,Semi-Auto,Petrol,1499,145,47.9,2.0,29140
50542,3,81,2019,Automatic,Diesel,8621,145,39.8,2.0,28450
3929,0,58,2018,Automatic,Diesel,3750,145,33.2,3.0,43490
20158,1,1,2017,Manual,Diesel,35732,145,64.2,2.0,14020
34424,2,33,2016,Manual,Petrol,20288,20,61.4,1.0,9250
38546,2,32,2016,Manual,Petrol,43573,0,65.7,1.0,7500
6936,0,55,2016,Manual,Petrol,22245,125,52.3,1.4,17599
41324,3,37,2019,Manual,Petrol,9947,145,47.1,1.5,17495
45838,3,52,2016,Automatic,Diesel,32555,30,61.4,2.0,15990
7264,0,10,2019,Semi-Auto,Petrol,3942,145,34.9,2.0,32990
3208,0,56,2018,Semi-Auto,Petrol,9153,145,45.6,1.4,24000
30464,2,50,2019,Manual,Diesel,23,145,65.7,2.0,19500
28524,2,32,2014,Manual,Petrol,69000,0,65.7,1.0,6401
13334,1,0,2017,Semi-Auto,Petrol,23120,145,39.8,3.0,22490
7006,0,80,2019,Semi-Auto,Petrol,5243,145,39.8,2.0,25000
17356,1,91,2019,Semi-Auto,Diesel,5852,145,54.3,2.0,33612
17278,1,1,2018,Semi-Auto,Diesel,17421,145,60.1,2.0,17995
20653,1,48,2019,Automatic,Petrol,13000,150,24.1,4.4,69948
4492,0,55,2019,Automatic,Petrol,6023,145,39.8,1.5,29995
53107,3,83,2016,Semi-Auto,Diesel,45203,240,42.8,3.0,20980
47283,3,53,2019,Manual,Petrol,9116,145,48.7,1.0,12810
47705,3,53,2019,Manual,Petrol,14040,150,52.3,1.0,14495
21304,1,91,2016,Automatic,Diesel,47452,145,54.3,2.0,17800
23631,2,32,2018,Manual,Petrol,4906,150,49.6,1.0,14500
42606,3,37,2015,Manual,Diesel,83931,20,67.3,2.0,10980
21349,1,1,2016,Automatic,Petrol,67000,160,46.3,2.0,15995
26331,2,44,2017,Manual,Diesel,6216,125,60.1,2.0,15200
44535,3,37,2017,Manual,Diesel,29705,145,72.4,1.4,12995
28707,2,33,2017,Manual,Diesel,11134,145,67.3,2.0,17798
3561,0,56,2016,Manual,Diesel,27410,145,52.3,2.0,17200
13329,1,2,2019,Semi-Auto,Petrol,8178,145,47.9,2.0,23790
26654,2,39,2017,Manual,Petrol,11373,30,54.3,1.0,11891
9805,0,14,2014,Automatic,Diesel,42709,200,47.9,3.0,16800
18826,1,0,2015,Manual,Petrol,29550,125,53.3,1.5,10790
39518,3,79,2019,Semi-Auto,Petrol,1400,145,51.4,1.5,26250
45751,3,52,2015,Semi-Auto,Diesel,53485,30,62.8,2.0,9700
53753,3,84,2017,Manual,Petrol,20000,145,49.6,1.4,19995
2103,0,10,2015,Manual,Diesel,62710,0,74.3,1.6,8950
45804,3,52,2016,Manual,Diesel,63364,20,68.9,2.0,11655
24418,2,33,2013,Manual,Petrol,37557,30,56.5,1.0,6995
50523,3,81,2017,Semi-Auto,Diesel,27730,145,49.6,2.0,18180
6726,0,12,2019,Semi-Auto,Petrol,1475,145,39.8,2.0,26990
45926,3,78,2019,Manual,Petrol,9192,145,47.9,1.0,18000
16754,1,46,2018,Semi-Auto,Petrol,10222,145,34.0,3.0,42202
5968,0,58,2015,Automatic,Diesel,61287,200,47.9,3.0,28500
8363,0,80,2016,Manual,Petrol,17374,160,46.3,1.8,17695
7406,0,11,2013,Manual,Petrol,68600,205,43.5,1.8,8295
39136,2,33,2016,Manual,Petrol,42740,20,60.1,1.0,9313
19826,1,90,2019,Automatic,Petrol,5599,145,39.2,2.0,27988
26182,2,44,2017,Manual,Diesel,16654,145,54.3,2.0,17310
47453,3,53,2016,Manual,Petrol,33300,20,60.1,1.2,8812
43522,3,37,2019,Semi-Auto,Diesel,9607,150,54.3,1.6,15790
11824,1,0,2015,Semi-Auto,Diesel,46242,30,62.8,2.0,12299
18511,1,4,2016,Automatic,Diesel,33476,20,68.9,2.0,15000
44433,3,37,2019,Automatic,Diesel,5435,145,52.3,2.0,21990
46610,3,53,2018,Manual,Petrol,16991,145,64.2,1.0,11989
40234,3,37,2019,Manual,Diesel,218,145,57.7,1.6,21895
34837,2,32,2018,Manual,Petrol,8158,145,65.7,1.0,11590
22851,2,33,2019,Automatic,Petrol,12029,145,41.5,1.0,16298
38825,2,33,2009,Manual,Petrol,52000,200,42.2,1.6,3350
14987,1,0,2018,Manual,Petrol,12139,150,36.2,3.0,23491
42356,3,37,2017,Manual,Diesel,33669,150,68.9,2.0,13981
35221,2,44,2015,Manual,Diesel,20760,145,54.3,2.0,14171
23579,2,44,2019,Manual,Diesel,13255,145,47.9,2.0,16995
36161,2,32,2017,Manual,Petrol,25000,150,65.7,1.0,10499
30823,2,32,2014,Manual,Petrol,25259,0,65.7,1.0,7930
50679,3,81,2017,Semi-Auto,Diesel,22095,145,57.6,2.0,24795
21188,1,91,2016,Automatic,Diesel,64833,145,54.3,2.0,16900
45964,3,78,2019,Manual,Petrol,99,145,47.9,1.0,18250
37896,2,33,2019,Manual,Diesel,4928,145,74.3,1.5,17199
614,0,57,2018,Semi-Auto,Diesel,14600,145,55.4,2.0,29995
45001,3,37,2016,Automatic,Other,24695,160,44.1,2.0,19995
43971,3,37,2017,Automatic,Diesel,42565,150,57.7,2.0,18989
19642,1,2,2017,Automatic,Diesel,54962,145,74.3,2.0,13199
542,0,57,2016,Semi-Auto,Diesel,51562,235,42.8,3.0,24490
33855,2,44,2017,Manual,Diesel,20000,145,60.1,2.0,16500
21209,1,0,2018,Manual,Petrol,21593,145,53.3,1.5,12700
52936,3,83,2019,Semi-Auto,Diesel,25,145,34.5,3.0,42998
29317,2,33,2018,Manual,Petrol,10467,145,60.1,1.0,11000
50212,3,81,2014,Semi-Auto,Diesel,49704,205,47.7,2.0,10799
11015,1,2,2019,Semi-Auto,Diesel,11564,145,49.6,2.0,33000
34607,2,33,2017,Manual,Petrol,31603,145,41.5,2.0,18000
10641,0,57,2020,Automatic,Petrol,1436,145,32.1,2.0,37000
16118,1,2,2018,Semi-Auto,Diesel,21657,145,62.8,2.0,19995
53860,3,84,2011,Manual,Diesel,82000,145,55.4,1.6,5195
12378,1,91,2019,Semi-Auto,Petrol,2973,145,30.4,2.0,34222
10451,0,13,2020,Automatic,Petrol,3000,145,34.0,2.0,38500
51640,3,88,2015,Manual,Petrol,46321,20,62.8,1.0,4998
39660,3,79,2018,Manual,Petrol,10977,145,44.1,1.0,18952
23848,2,33,2017,Manual,Diesel,22213,0,74.3,1.5,11498
6822,0,57,2019,Semi-Auto,Diesel,4327,145,38.2,2.0,33990
3246,0,57,2016,Automatic,Diesel,49450,200,47.1,2.0,18450
17335,1,2,2019,Automatic,Diesel,1500,145,48.7,2.0,28220
49532,3,81,2014,Manual,Diesel,54010,160,48.7,2.0,12995
24566,2,32,2016,Manual,Petrol,15666,20,62.8,1.0,10790
37292,2,33,2018,Manual,Petrol,1850,145,60.1,1.0,14990
49845,3,81,2015,Semi-Auto,Diesel,46647,160,49.6,2.0,16291
40540,3,37,2016,Manual,Diesel,55953,20,67.3,2.0,14498
43899,3,37,2016,Manual,Diesel,14830,0,74.3,1.6,12500
5063,0,59,2019,Semi-Auto,Diesel,9804,145,33.6,3.0,51490
31542,2,43,2018,Manual,Petrol,11900,145,47.9,1.2,8995
24151,2,33,2015,Manual,Petrol,63259,20,61.4,1.0,6999
44502,3,37,2019,Automatic,Petrol,4314,145,43.5,1.5,20490
32373,2,20,2016,Manual,Diesel,17693,20,68.9,1.5,9399
34518,2,32,2017,Manual,Petrol,12903,150,65.7,1.0,10790
35943,2,33,2017,Manual,Petrol,12255,20,60.1,1.0,11797
33832,2,33,2019,Automatic,Diesel,4000,145,67.3,1.5,16800
49825,3,81,2017,Semi-Auto,Diesel,34949,125,57.6,2.0,19745
32564,2,29,2017,Semi-Auto,Diesel,24224,150,48.7,2.0,20999
